name	ingrient	url	pic	step	instrouction	comment
Mock Margarita  (Non-alcoholic)	"{'Freshly squeezed lime juice': '1 1?2 shot', 'Freshly squeezed lemon juice': '1?2 shot', 'Agave syrup': '1 shot', 'Thomas Henry Ginger Ale': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/2822/mock-margarita	https://cdn.diffords.com/contrib/stock-images/2016/12/29/20161e9173eaacd05e95395006139d1f1fdc.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	"While this is a long way from a fine 100% agave tequila based Margarita, the flavour is surprisingly reminiscent of an alcoholic Margarita."	null
Modernista	"{'Rutte Dry Gin': '2 oz', 'Goslings Black Seal Rum': '1/2 oz', 'Pernod anise': '1/4 oz', 'Swedish Punsch liqueur': '1 oz', 'Freshly squeezed lemon juice': '1/4 oz', 'Orange bitters': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/1340/modernista	https://cdn.diffords.com/contrib/stock-images/2016/12/32/2016c147a8767984e81f07e4132d7947a743.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	A massive flavour hit to awaken your taste buds.	null
Mojito (no added sugar & low-calorie)	"{'Mint leaves': '8 fresh', 'Bacardi Carta Blanca light rum': '1 1/2 oz', 'Freshly squeezed lime juice': '3/4 oz', 'Sugar-free sweetener': '1/2 oz', 'Thomas Henry Soda Water': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4651/mojito-no-added-sugar-and-low-calorie	https://cdn.diffords.com/contrib/stock-images/2019/01/5c386af3ee87d.jpg	"Lightly MUDDLE mint (just to bruise) in base of glass. Add rum, lime juice and sugar free sweetener. Half fill glass with crushed ice and CHURN (stir) with bar spoon. Fill glass with more crushed ice and CHURN some more. TOP with soda, stir and serve with environmentally friendly straws."	"Adapted from the classic serve by yours truly (Simon Difford) in January 2019. For more recipes, its origins and history, see the Mojito Cocktail."	null
Mojito Cocktail	"{'Mint leaves': '14 fresh', 'Havana Club 3 Year Old rum': '2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/3 oz', 'Thomas Henry Soda Water': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1341/mojito-cocktail	https://cdn.diffords.com/contrib/stock-images/2016/1/00/2016b5b7239ecfa7c7f876d7ad006a935145.jpg	"ADD first 4 ingredients to glass and two-thirds fill with crushed ice. CHURN (stir) with bar spoon and then FILL glass with more crushed ice.  TOP with splash of soda, briefly stir and serve."	Mint sprigs bouquet	"[['so good on a verry hot day.'], ['I like it without the club soda']]"
Mojito de Casa	"{'Mint leaves': '12 fresh', 'Patr?n Reposado tequila': '2 oz', 'Freshly squeezed lime juice': '3/4 oz', 'Giffard Sugar Cane Syrup': '1/2 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1342/mojito-de-casa	https://cdn.diffords.com/contrib/stock-images/2016/12/38/2016dbcb4e22d2269add285238a21161dba0.jpg	"Lightly MUDDLE mint (just to bruise) in base of glass. Add tequila, lime juice and sugar. Half fill glass with crushed ice and CHURN (stir) with bar spoon. Fill glass with more crushed ice and churn some more. TOP with soda, stir and serve."	A tequila based Mojito.	null
Mojito Parisien	"{'Mint leaves': '12 fresh', 'Bacardi Carta Blanca light rum': '2 oz', 'St Germain Elderflower Liqueur': '1 1/2 oz', 'Freshly squeezed lime juice': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2712/mojito-parisien	https://cdn.diffords.com/contrib/stock-images/2017/1/45/20170cf4c25ad65509f44a810067969d7548.jpg	"Lightly MUDDLE mint (just to bruise) in base of glass. Add other ingredients, half fill glass with crushed ice and CHURN (stir) with bar spoon. Fill glass to brim with more crushed ice and churn some more. Serve with straws."	Those with a sweet tooth may want to add a dash of sugar syrup to taste.	null
Molly's Milk	"{'Irish whiskey': '1 1/2 oz', 'Southern Comfort': '1 1/2 oz', 'Single cream / half-and-half': 'Float lightly whipped'}"	https://www.diffordsguide.com/cocktails/recipe/3043/mollys-milk	https://cdn.diffords.com/contrib/stock-images/2017/1/12/2017abb947a0e5d4e1154c280cc6b40c1544.jpg	STIR first two ingredients with ice and strain into chilled glass. FLOAT whipped cream on drink.	"Herbal, honeyed Irish whiskey drunk through a creamy head."	null
Molotov Cocktail	"{'Ketel One Vodka': '1 1/2 oz', 'Giffard Parfait Amour': '1 1/4 oz', 'Black sambuca liqueur': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1343/molotov-cocktail	https://cdn.diffords.com/contrib/stock-images/2016/12/43/20160462a3589db32d6a724303142e763550.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"The ingredients represent the four liquids used in the weapon. Vodka, stands for alcohol, parfait amour shares the purple hue of paraffin, lemon juice represents gasoline and black sambuca replaces tar."	null
Momisette	"{'Ricard Pastis': '1 oz', 'Giffard Orgeat Syrup': '1/4 oz', 'Sparkling mineral water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1345/momisette	https://cdn.diffords.com/contrib/stock-images/2016/12/44/20161963bc73435c3672af3a64db5f9261b7.jpg	"POUR pastis and almond syrup into glass. Serve with bottle of sparkling water so the customer can dilute to their own taste. (I recommend five shots.) Lastly, add ice to fill glass."	"Complex balance of anise, almond and liquorice."	null
Momo Special	"{'Mint leaves': '12 fresh', 'Ketel One Vodka': '2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/2 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1346/momo-special	https://cdn.diffords.com/contrib/stock-images/2016/12/49/2016d9cc89f611a95f8043144f8a3201a365.jpg	"Lightly MUDDLE mint (just to bruise) in base of shaker. Add next 3 ingredients, SHAKE with ice and strain into ice-filled glass. TOP with soda, lightly stir and serve with straws."	Enrich the minty flavour by macerating the mint in the vodka some hours before making.	null
Mon Dernier Mot (My Last Word)	"{'Cognac VSOP': '1 1/3 oz', ""King's Ginger Liqueur"": '2/3 oz', 'Yellow Chartreuse liqueur': '2/3 oz', 'Freshly squeezed lemon juice': '2/3 oz'}"	https://www.diffordsguide.com/cocktails/recipe/3683/mon-dernier-mot-my-last-word	https://cdn.diffords.com/contrib/stock-images/2016/5/04/2016d1eb7750ed6b9cde65ae6a1acc1b5bef.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Tangy lemon and cognac with sweet herbal and ginger notes. An interesting riff on The Last Word.	null
Mona Lisa	"{'Green Chartreuse liqueur': '1 oz', 'Freshly squeezed orange juice': '2 oz', 'Angostura or other aromatic bitters': '2 dash', 'Thomas Henry Tonic Water': '1 1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1347/mona-lisa	https://cdn.diffords.com/contrib/stock-images/2016/12/50/20162628479c11d254b2f8c9f978edf53e63.jpg	SHAKE first three ingredients with ice and strain into ice-filled glass. TOP with tonic water.	"Chartreuse fans will appreciate this drink, which is also an approachable way for novices to acquire a taste for the green stuff. It's also a great brunch cocktail."	[['Not bad...maybe reduce the OJ some or increase the chartreuse.']]
Monarch Martini	"{'Mint leaves': '7 fresh', 'Rutte Dry Gin': '2 oz', 'St Germain Elderflower Liqueur': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Peach bitters': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/1348/monarch-martini	https://cdn.diffords.com/contrib/stock-images/2017/1/11/20176179f34cbdca6a28789caf2b66219241.jpg	"MUDDLE mint (just to bruise) in base of shaker. Add other ingredients, SHAKE with ice and fine strain into chilled glass."	Wonderfully floral and minty - worthy of a right royal drinker.	null
Monet's Moment	"{'Cognac VSOP': '1 1/2 oz', 'Byrrh Grand Quinquina': '1 oz', 'La Fee Parisienne absinthe': '1/6 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'zzzzzzzzzzzz': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/3290/monets-moment	https://cdn.diffords.com/contrib/stock-images/2013/11/36/2013c75c40554c42ad0afcd53ca008ef5e97.jpg	STIR all ingredients with ice and strain into ice-filled glass (preferably with one large hand-cracked cube)	Cognac and aromatised wine lifted with a splash of absinthe. Complex and refreshing.	null
Monk's Candy Bar	"{'Hazelnut liqueur': '1 oz', 'Coffee liqueur': '1/2 oz', 'Butterscotch liqueur': '1/2 oz', 'Single cream / half-and-half': '1 oz', 'Milk (semi-skimmed/2% fat)': '1 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1353/monks-candy-bar	https://cdn.diffords.com/contrib/stock-images/2016/12/56/2016dea2b769ea7ba1512458a79f98ddb57a.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"Creamy and sweet, with hazelnut, butterscotch and coffee."	null
Monk's Habit	"{'Bacardi Carta Blanca light rum': '1 1/2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Hazelnut liqueur': '1 oz', 'Fresh pressed pineapple juice': '3 oz', 'Giffard Grenadine Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1354/monks-habit	https://cdn.diffords.com/contrib/stock-images/2016/12/56/20160be15a0e09a39cecd4b71dd19247888f.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	Fruit and nut laced with rum. Slightly sweet.	null
Monkey Gland	"{'Rutte Dry Gin': '2 oz', 'Freshly squeezed orange juice': '2/3 oz', 'Giffard Grenadine Syrup': '1/6 oz', 'Giffard Sugar Cane Syrup': '1/12 oz', 'La Fee Parisienne absinthe (omit for Cocktails Made Easy)': '3 dash'}"	https://www.diffordsguide.com/cocktails/recipe/1349/monkey-gland	https://cdn.diffords.com/contrib/stock-images/2016/12/51/2016753a6e4bf1db1d3c7326139f6162f366.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	Orange zest twist	null
Monkey Gland #2	"{'Rutte Dry Gin': '2 oz', 'Benedictine D.O.M.': '1/2 oz', 'Freshly squeezed orange juice': '1 1/4 oz', 'Giffard Grenadine Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1350/monkey-gland-2	https://cdn.diffords.com/contrib/stock-images/2016/12/52/2016b6ab0d13dce5cb485d77d63beacd2f5d.jpg	SHAKE all ingredients with ice and fine strain into ice-filled glass.	A somewhat off-putting name for a very palatable cocktail.	null
Monkey Shine	"{'Havana Club 3 Year Old rum': '1 2/3 oz', 'Coconut rum liqueur': '5/6 oz', 'Fresh pressed pineapple juice': '5/6 oz'}"	https://www.diffordsguide.com/cocktails/recipe/1351/monkey-shine	https://cdn.diffords.com/contrib/stock-images/2016/12/53/201681d805c425bd71191cf6c4e202a29df9.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	"The sweet, tropical fruitiness of this drink is set off by the spicy rim."	null
Monkey Wrench	"{'Havana Club 3 Year Old rum': '2 oz', 'Freshly squeezed pink grapefruit juice': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1352/monkey-wrench	https://cdn.diffords.com/contrib/stock-images/2016/12/55/2016cc307469aaa36fc1e40bd7ec21767353.jpg	"POUR rum into ice-filled glass. Top with grapefruit juice, stir and serve with straws."	Simple but pleasant.	null
Monsieur Lecroix	"{'Mozart Chocolate Vodka': '2 oz', 'Cognac VSOP': '1 oz', 'Grand Marnier or other cognac orange liqueur': '1/2 oz', 'Orange bitters': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/2992/monsieur-lecroix	https://cdn.diffords.com/contrib/stock-images/2017/1/06/201734ac5e9ceefcd681e5ba0cbedde027ca.jpg	STIR all ingredients with ice and strain into chilled glass.	Chocolate and cognac with the merest splash of orange liqueur still leaving this drink on the dry side.	null
Monstre Verte Cocktail	"{'La Fee Parisienne absinthe': '1/4 oz', 'Rutte Dry Gin': '1 1/2 oz', 'Green Chartreuse liqueur': '1/2 oz', 'Freshly squeezed lime juice': '1/4 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Basil leaves': '4 fresh'}"	https://www.diffordsguide.com/cocktails/recipe/2993/monstre-verte-cocktail	https://cdn.diffords.com/contrib/stock-images/2017/1/07/20173ec2236fb337af1497958ea9c71e21fe.jpg	POUR aniseed into ice-filled glass and TOP with chilled water. Separately SHAKE rest of ingredients with ice. DISCARD contents of glass and refill with fresh ice. Then fine strain contents of shaker into the now absinthe-coated glass.	A drink for fans of Chartreuse and aniseed.	null
Monte	"{'Pernod anise': '1 oz', 'Luxardo Maraschino liqueur': '1/2 oz', 'Freshly squeezed lime juice': '3/4 oz', 'Thomas Henry Soda Water': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1355/monte	https://cdn.diffords.com/contrib/stock-images/2017/1/34/201798c088bd60c853b282c2d1eb4b0b9d12.jpg	POUR first 3 ingredients into empty glass. ADD soda water to half fill glass. Fill glass with ice and then top up with more soda. (This avoids 'shocking' the anis with the ice.) Serve with straws.	"A long, fragrant, almost floral summer drink cooler with lots of aniseed."	null
Monte Carlo	"{'Straight bottled-in-bond rye whiskey': '2 oz', 'Benedictine D.O.M.': '1/2 oz', 'Angostura or other aromatic bitters': '1 dash'}"	https://www.diffordsguide.com/cocktails/recipe/2506/monte-carlo	https://cdn.diffords.com/contrib/stock-images/2020/04/5e9c1bdc27fe8.jpg	STIR all ingredients with ice and strain into ice-filled glass (preferably over a chunk of block ice).	Lemon zest twist	null
Monte Carlo Imperial	"{'Rutte Dry Gin': '1 1/2 oz', 'Giffard Menthe Pastille white cr?me de menthe': '1/2 oz', 'Freshly squeezed lemon juice': '1/2 oz', 'Brut Champagne': 'Top up with'}"	https://www.diffordsguide.com/cocktails/recipe/1356/monte-carlo-imperial	https://cdn.diffords.com/contrib/stock-images/2016/12/01/2016bd20876b172de7b8bca707cae1cc1cda.jpg	SHAKE first three ingredients with ice and fine strain into chilled glass. TOP with champagne.	"A classic, minty digestif."	null
Monte Cassino	"{'Straight bottled-in-bond rye whiskey': '3/4 oz', 'Benedictine D.O.M.': '3/4 oz', 'Yellow Chartreuse liqueur': '3/4 oz', 'Freshly squeezed lemon juice': '3/4 oz', 'Chilled water (omit if using wet ice)': '1/2 oz'}"	https://www.diffordsguide.com/cocktails/recipe/2994/monte-cassino	https://cdn.diffords.com/contrib/stock-images/2018/12/5c10db4d3e12a.jpg	SHAKE all ingredients with ice and fine strain into chilled glass.	The robust flavours of rye combine harmoniously with the other ingredients in this riff on the classic Last Word.	null
Monte Cassino Sunrise	"{'Bepi Tosolini Grappa di Moscato': '1 1/2 oz', 'Pallini Limoncello': '1/3 oz', 'Freshly squeezed orange juice': '3 oz', 'Giffard Grenadine Syrup': '1/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4960/monte-cassino-sunrise	https://cdn.diffords.com/contrib/stock-images/2020/02/5e427efd8e239.jpg	SHAKE first 3 ingredients with ice and strain into ice-filled glass. POUR grenadine around the surface of the drink. (This should sink to form sunrise effect.)	"Long, fruity and juicy with aromatic grappa providing the backbone."	null
Montego Bay	"{'Cl?ment Canne Bleue 2016': '1 1/2 oz', 'De Kuyper Triple Sec (40%)': '1/2 oz', 'Freshly squeezed lime juice': '1/2 oz', 'Giffard Sugar Cane Syrup': '1/4 oz', 'Angostura or other aromatic bitters': '2 dash'}"	https://www.diffordsguide.com/cocktails/recipe/1357/montego-bay	https://cdn.diffords.com/contrib/stock-images/2016/12/02/20168d8ec29ec687b77ddce4be693ab92924.jpg	SHAKE all ingredients with ice and strain into ice-filled glass.	"The name suggests Jamaica, but the recipe stipulates Martinique agricole rum."	null
Montgomery Slugger	"{'La Fee Parisienne absinthe': '1/2 oz', 'Chilled water': 'Top up with', 'Bourbon whiskey': '1 1/2 oz', 'Sweet well aged vermouth': '1/2 oz', 'Coffee liqueur': '1/4 oz', 'Falernum liqueur': '1/4 oz', 'Toschi Nocello liqueur': '1/4 oz', 'Angostura or other aromatic bitters': '2 dash', 'Salt': '1 pinch'}"	https://www.diffordsguide.com/cocktails/recipe/3291/montgomery-slugger	https://cdn.diffords.com/contrib/stock-images/2016/10/13/2016ba7e7fe0c1a0e16f851eed9a10340744.jpg	"POUR absinthe into ice-filled glass, TOP with water and leave to stand. Separately STIR other ingredients with ice. DISCARD contents of glass (absinthe, water and ice) and STRAIN contents of stirring glass into absinthe-coated glass."	A chocolaty nutty coffee.	null
Montr?al	"{'Straight bottled-in-bond rye whiskey': '1 1/2 oz', 'Martini Rosso sweet vermouth': '3/4 oz', 'Pernod anise': '1/6 oz', ""Peychaud's or other Creole-style bitters"": '3 dash'}"	https://www.diffordsguide.com/cocktails/recipe/3292/montreal	https://cdn.diffords.com/contrib/stock-images/2017/1/15/201712b6279a826bc7fe49947672e4fbb19b.jpg	STIR all ingredients with ice and fine strain into chilled glass.	A sweet rye Manhattan with French Creole influence.	null
Montreal Cocktail (official city cocktail)	"{'Rutte Dry Gin': '3/4 oz', 'Canadian rye whisky': '3/4 oz', 'Aperol or other Italian red aperitivo': '3/4 oz', 'Suze gentian liqueur': '3/4 oz'}"	https://www.diffordsguide.com/cocktails/recipe/4235/montreal-cocktail-official-city-cocktail	https://cdn.diffords.com/contrib/stock-images/2017/7/07/2017932579a600b2e1e4ef88e4cc1ec193d9.jpg	STIR all ingredients with ice and strain into chilled glass.	"Stirred, spirituous and bittersweet, this aperitif-style cocktail reflects Montreal's French and English influences with London dry gin and gentian liqueur. Naturally this Canadian cocktail also features domestically produced rye whisky."	null
